long,lat,species,animal
-115.003877,49.547085,Ursus arctos,Bubbles
-115.008107,49.546478,Ursus arctos,Bubbles
-115.007983,49.54632,Ursus arctos,Bubbles
-115.007267,49.545962,Ursus arctos,Bubbles
-115.008388,49.54679,Ursus arctos,Bubbles
-115.008073,49.546362,Ursus arctos,Bubbles
-115.007965,49.546428,Ursus arctos,Bubbles
-115.00805,49.546462,Ursus arctos,Bubbles
-115.001123,49.54698,Ursus arctos,Bubbles
-115.001135,49.547028,Ursus arctos,Bubbles
-115.001347,49.547017,Ursus arctos,Bubbles
-115.001048,49.546968,Ursus arctos,Bubbles
-115.001275,49.546997,Ursus arctos,Bubbles
-115.00501,49.547768,Ursus arctos,Bubbles
-114.957942,49.585785,Ursus arctos,Bubbles
-114.943752,49.609425,Ursus arctos,Bubbles
-114.932323,49.62325,Ursus arctos,Bubbles
-114.935507,49.626763,Ursus arctos,Bubbles
-114.934103,49.627687,Ursus arctos,Bubbles
-114.923567,49.622613,Ursus arctos,Bubbles
-114.929583,49.609547,Ursus arctos,Bubbles
-114.927793,49.609773,Ursus arctos,Bubbles
-114.927918,49.609673,Ursus arctos,Bubbles
-114.92788,49.609818,Ursus arctos,Bubbles
-114.928143,49.609765,Ursus arctos,Bubbles
-114.937138,49.615865,Ursus arctos,Bubbles
-114.931548,49.617493,Ursus arctos,Bubbles
-114.940768,49.60462,Ursus arctos,Bubbles
-114.944998,49.601842,Ursus arctos,Bubbles
-114.964143,49.579463,Ursus arctos,Bubbles
-114.98305,49.605547,Ursus arctos,Bubbles
-114.982805,49.605222,Ursus arctos,Bubbles
-114.982843,49.605438,Ursus arctos,Bubbles
-114.982817,49.605627,Ursus arctos,Bubbles
-114.983033,49.605332,Ursus arctos,Bubbles
-114.97149,49.602208,Ursus arctos,Bubbles
-114.955365,49.620007,Ursus arctos,Bubbles
-114.918427,49.644163,Ursus arctos,Bubbles
-114.903578,49.660017,Ursus arctos,Bubbles
-114.904032,49.651663,Ursus arctos,Bubbles
-114.90402,49.651177,Ursus arctos,Bubbles
-114.903973,49.651302,Ursus arctos,Bubbles
-114.904828,49.64069,Ursus arctos,Bubbles
-114.904535,49.6403,Ursus arctos,Bubbles
-114.904627,49.64025,Ursus arctos,Bubbles
-114.904778,49.640517,Ursus arctos,Bubbles
-114.902643,49.638992,Ursus arctos,Bubbles
-114.91866,49.623828,Ursus arctos,Bubbles
-114.936035,49.608052,Ursus arctos,Bubbles
-114.936272,49.608002,Ursus arctos,Bubbles
-114.936145,49.60804,Ursus arctos,Bubbles
-114.936118,49.608102,Ursus arctos,Bubbles
-114.936052,49.608027,Ursus arctos,Bubbles
-114.936157,49.607393,Ursus arctos,Bubbles
-114.929778,49.597437,Ursus arctos,Bubbles
-114.929943,49.597448,Ursus arctos,Bubbles
-114.929985,49.597543,Ursus arctos,Bubbles
-114.930118,49.597602,Ursus arctos,Bubbles
-114.930103,49.597397,Ursus arctos,Bubbles
-114.94214,49.608373,Ursus arctos,Bubbles
-114.948915,49.604883,Ursus arctos,Bubbles
-114.949135,49.604733,Ursus arctos,Bubbles
-114.949178,49.604482,Ursus arctos,Bubbles
-114.949143,49.604642,Ursus arctos,Bubbles
-114.94819,49.606373,Ursus arctos,Bubbles
-114.934293,49.608352,Ursus arctos,Bubbles
-114.934655,49.604975,Ursus arctos,Bubbles
-114.93417,49.601012,Ursus arctos,Bubbles
-114.93411,49.60113,Ursus arctos,Bubbles
-114.934193,49.601115,Ursus arctos,Bubbles
-114.931545,49.6181,Ursus arctos,Bubbles
-114.916985,49.647357,Ursus arctos,Bubbles
-114.926257,49.632427,Ursus arctos,Bubbles
-114.934717,49.62717,Ursus arctos,Bubbles
-114.935135,49.627552,Ursus arctos,Bubbles
-114.940413,49.617617,Ursus arctos,Bubbles
-114.940208,49.617438,Ursus arctos,Bubbles
-114.942208,49.617947,Ursus arctos,Bubbles
-114.942258,49.61792,Ursus arctos,Bubbles
-114.942335,49.617912,Ursus arctos,Bubbles
-114.942212,49.617933,Ursus arctos,Bubbles
-114.942192,49.618095,Ursus arctos,Bubbles
-114.94784,49.59801,Ursus arctos,Bubbles
-114.973378,49.581945,Ursus arctos,Bubbles
-114.973857,49.577093,Ursus arctos,Bubbles
-114.986358,49.563125,Ursus arctos,Bubbles
-115.006588,49.547807,Ursus arctos,Bubbles
-115.008208,49.546293,Ursus arctos,Bubbles
-115.01103,49.538795,Ursus arctos,Bubbles
-114.970962,49.541143,Ursus arctos,Bubbles
-114.968543,49.540502,Ursus arctos,Bubbles
-114.96838,49.540592,Ursus arctos,Bubbles
-114.97892,49.546933,Ursus arctos,Bubbles
-114.959472,49.583557,Ursus arctos,Bubbles
-114.936463,49.608055,Ursus arctos,Bubbles
-114.934148,49.610007,Ursus arctos,Bubbles
-114.934198,49.609942,Ursus arctos,Bubbles
-114.934157,49.609883,Ursus arctos,Bubbles
-114.933907,49.609805,Ursus arctos,Bubbles
-114.927468,49.610315,Ursus arctos,Bubbles
-114.927517,49.610182,Ursus arctos,Bubbles
-114.92752,49.610047,Ursus arctos,Bubbles
-114.927598,49.61043,Ursus arctos,Bubbles
-114.934858,49.607825,Ursus arctos,Bubbles
-114.933717,49.612777,Ursus arctos,Bubbles
-114.93951,49.606637,Ursus arctos,Bubbles
-114.952837,49.607065,Ursus arctos,Bubbles
-114.956542,49.601097,Ursus arctos,Bubbles
-114.968615,49.580223,Ursus arctos,Bubbles
-114.96359,49.57981,Ursus arctos,Bubbles
-114.965123,49.57889,Ursus arctos,Bubbles
-114.958007,49.578727,Ursus arctos,Bubbles
-114.958222,49.577518,Ursus arctos,Bubbles
-114.958232,49.577395,Ursus arctos,Bubbles
-114.95827,49.577563,Ursus arctos,Bubbles
-114.958237,49.577402,Ursus arctos,Bubbles
-114.960298,49.583358,Ursus arctos,Bubbles
-114.93343,49.621845,Ursus arctos,Bubbles
-114.929542,49.62232,Ursus arctos,Bubbles
-114.92942,49.622292,Ursus arctos,Bubbles
-114.929415,49.622228,Ursus arctos,Bubbles
-114.924452,49.622132,Ursus arctos,Bubbles
-114.935552,49.604903,Ursus arctos,Bubbles
-114.934128,49.600688,Ursus arctos,Bubbles
-114.934,49.600677,Ursus arctos,Bubbles
-114.934095,49.600665,Ursus arctos,Bubbles
-114.934153,49.600818,Ursus arctos,Bubbles
-114.940787,49.593723,Ursus arctos,Bubbles
-114.963222,49.579482,Ursus arctos,Bubbles
-114.96477,49.578877,Ursus arctos,Bubbles
-114.96127,49.579662,Ursus arctos,Bubbles
-114.956608,49.579632,Ursus arctos,Bubbles
-114.958372,49.580758,Ursus arctos,Bubbles
-114.956598,49.580268,Ursus arctos,Bubbles
-114.956607,49.58023,Ursus arctos,Bubbles
-114.95743,49.577062,Ursus arctos,Bubbles
-114.95753,49.577037,Ursus arctos,Bubbles
-114.95754,49.576805,Ursus arctos,Bubbles
-114.957218,49.57696,Ursus arctos,Bubbles
-114.957178,49.576943,Ursus arctos,Bubbles
-114.963433,49.57946,Ursus arctos,Bubbles
-114.936157,49.608385,Ursus arctos,Bubbles
-114.936103,49.614317,Ursus arctos,Bubbles
-114.936117,49.614235,Ursus arctos,Bubbles
-114.935955,49.614198,Ursus arctos,Bubbles
-114.935023,49.612477,Ursus arctos,Bubbles
-114.931997,49.60245,Ursus arctos,Bubbles
-114.932005,49.602358,Ursus arctos,Bubbles
-114.932098,49.602388,Ursus arctos,Bubbles
-114.931975,49.602445,Ursus arctos,Bubbles
-114.93271,49.606017,Ursus arctos,Bubbles
-114.955188,49.606858,Ursus arctos,Bubbles
-114.983228,49.587455,Ursus arctos,Bubbles
-114.968295,49.581678,Ursus arctos,Bubbles
-114.9624,49.58207,Ursus arctos,Bubbles
-114.961332,49.579375,Ursus arctos,Bubbles
-114.974498,49.565263,Ursus arctos,Bubbles
-114.972328,49.565063,Ursus arctos,Bubbles
-114.950197,49.556425,Ursus arctos,Bubbles
-114.952065,49.555727,Ursus arctos,Bubbles
-114.95359,49.55933,Ursus arctos,Bubbles
-114.955477,49.5599,Ursus arctos,Bubbles
-114.955393,49.559902,Ursus arctos,Bubbles
-114.955455,49.559942,Ursus arctos,Bubbles
-114.955358,49.559997,Ursus arctos,Bubbles
-114.955353,49.56001,Ursus arctos,Bubbles
-114.955468,49.55999,Ursus arctos,Bubbles
-114.955303,49.560053,Ursus arctos,Bubbles
-114.955403,49.559973,Ursus arctos,Bubbles
-114.9556,49.559798,Ursus arctos,Bubbles
-114.95461,49.560473,Ursus arctos,Bubbles
-114.966103,49.562858,Ursus arctos,Bubbles
-114.972093,49.559982,Ursus arctos,Bubbles
-114.992928,49.556573,Ursus arctos,Bubbles
-115.003307,49.55248,Ursus arctos,Bubbles
-115.004038,49.551927,Ursus arctos,Bubbles
-115.003985,49.551862,Ursus arctos,Bubbles
-115.004103,49.551797,Ursus arctos,Bubbles
-114.985988,49.55345,Ursus arctos,Bubbles
-114.985928,49.55333,Ursus arctos,Bubbles
-114.985843,49.553227,Ursus arctos,Bubbles
-114.9859,49.553325,Ursus arctos,Bubbles
-114.985968,49.553333,Ursus arctos,Bubbles
-114.985833,49.553212,Ursus arctos,Bubbles
-114.985528,49.553738,Ursus arctos,Bubbles
-114.988057,49.554147,Ursus arctos,Bubbles
-114.981332,49.562098,Ursus arctos,Bubbles
-114.981442,49.562098,Ursus arctos,Bubbles
-114.98195,49.56182,Ursus arctos,Bubbles
-114.981755,49.562002,Ursus arctos,Bubbles
-114.97962,49.56066,Ursus arctos,Bubbles
-114.978082,49.560715,Ursus arctos,Bubbles
-114.977892,49.560555,Ursus arctos,Bubbles
-114.978132,49.560757,Ursus arctos,Bubbles
-114.977947,49.560753,Ursus arctos,Bubbles
-114.978008,49.560635,Ursus arctos,Bubbles
-114.978347,49.560848,Ursus arctos,Bubbles
-114.98344,49.567608,Ursus arctos,Bubbles
-114.97513,49.582858,Ursus arctos,Bubbles
-114.979583,49.585487,Ursus arctos,Bubbles
-114.987717,49.576598,Ursus arctos,Bubbles
-114.996292,49.577065,Ursus arctos,Bubbles
-115.003395,49.574045,Ursus arctos,Bubbles
-115.003263,49.574748,Ursus arctos,Bubbles
-115.003327,49.574738,Ursus arctos,Bubbles
-115.003047,49.574365,Ursus arctos,Bubbles
-115.002957,49.574427,Ursus arctos,Bubbles
-115.003088,49.574372,Ursus arctos,Bubbles
-115.003545,49.574218,Ursus arctos,Bubbles
-115.00575,49.571882,Ursus arctos,Bubbles
-115.004172,49.573935,Ursus arctos,Bubbles
-115.004425,49.574053,Ursus arctos,Bubbles
-115.004003,49.573922,Ursus arctos,Bubbles
-115.004192,49.573925,Ursus arctos,Bubbles
-115.004077,49.575787,Ursus arctos,Bubbles
-115.008188,49.576478,Ursus arctos,Bubbles
-115.01196,49.578415,Ursus arctos,Bubbles
-115.011945,49.578508,Ursus arctos,Bubbles
-115.011847,49.578587,Ursus arctos,Bubbles
-115.011948,49.578557,Ursus arctos,Bubbles
-115.010498,49.578567,Ursus arctos,Bubbles
-115.005603,49.57254,Ursus arctos,Bubbles
-115.001413,49.56888,Ursus arctos,Bubbles
-115.001317,49.568732,Ursus arctos,Bubbles
-115.002028,49.570197,Ursus arctos,Bubbles
-115.000662,49.568978,Ursus arctos,Bubbles
-115.0036,49.575178,Ursus arctos,Bubbles
-115.004262,49.575067,Ursus arctos,Bubbles
-115.006927,49.577015,Ursus arctos,Bubbles
-115.00847,49.578823,Ursus arctos,Bubbles
-115.008162,49.578762,Ursus arctos,Bubbles
-115.00805,49.578567,Ursus arctos,Bubbles
-115.008513,49.5789,Ursus arctos,Bubbles
-115.008477,49.57846,Ursus arctos,Bubbles
-115.005537,49.572303,Ursus arctos,Bubbles
-115.005132,49.570555,Ursus arctos,Bubbles
-115.00421,49.564473,Ursus arctos,Bubbles
-115.002302,49.558055,Ursus arctos,Bubbles
-115.012635,49.555103,Ursus arctos,Bubbles
-115.012583,49.555053,Ursus arctos,Bubbles
-115.0127,49.55509,Ursus arctos,Bubbles
-115.012635,49.55531,Ursus arctos,Bubbles
-115.012742,49.555033,Ursus arctos,Bubbles
-115.012732,49.554982,Ursus arctos,Bubbles
-115.012707,49.555067,Ursus arctos,Bubbles
-115.010232,49.554237,Ursus arctos,Bubbles
-115.010468,49.553968,Ursus arctos,Bubbles
-115.010682,49.553955,Ursus arctos,Bubbles
-115.0104,49.55373,Ursus arctos,Bubbles
-115.010562,49.553757,Ursus arctos,Bubbles
-115.013138,49.554647,Ursus arctos,Bubbles
-115.012795,49.554895,Ursus arctos,Bubbles
-115.012637,49.554955,Ursus arctos,Bubbles
-115.012492,49.554988,Ursus arctos,Bubbles
-115.012672,49.555063,Ursus arctos,Bubbles
-115.012782,49.554933,Ursus arctos,Bubbles
-115.012627,49.554937,Ursus arctos,Bubbles
-115.010662,49.549647,Ursus arctos,Bubbles
-115.025637,49.544255,Ursus arctos,Bubbles
-115.02377,49.540988,Ursus arctos,Bubbles
-115.0239,49.541182,Ursus arctos,Bubbles
-115.02318,49.541193,Ursus arctos,Bubbles
-115.020747,49.543052,Ursus arctos,Bubbles
-115.020845,49.543107,Ursus arctos,Bubbles
-115.020788,49.543028,Ursus arctos,Bubbles
-115.020843,49.543065,Ursus arctos,Bubbles
-115.020865,49.543033,Ursus arctos,Bubbles
-115.020812,49.543005,Ursus arctos,Bubbles
-115.020453,49.542425,Ursus arctos,Bubbles
-115.005475,49.554507,Ursus arctos,Bubbles
-114.98932,49.564302,Ursus arctos,Bubbles
-114.983027,49.575142,Ursus arctos,Bubbles
-114.976842,49.574763,Ursus arctos,Bubbles
-114.970582,49.578037,Ursus arctos,Bubbles
-114.95204,49.58719,Ursus arctos,Bubbles
-114.951077,49.587398,Ursus arctos,Bubbles
-114.950745,49.586903,Ursus arctos,Bubbles
-114.950157,49.587117,Ursus arctos,Bubbles
-114.95064,49.586992,Ursus arctos,Bubbles
-114.951698,49.586705,Ursus arctos,Bubbles
-114.95163,49.586987,Ursus arctos,Bubbles
-114.942298,49.604823,Ursus arctos,Bubbles
-114.936677,49.609603,Ursus arctos,Bubbles
-114.917548,49.635503,Ursus arctos,Bubbles
-114.91043,49.635782,Ursus arctos,Bubbles
-114.910605,49.63575,Ursus arctos,Bubbles
-114.904217,49.637415,Ursus arctos,Bubbles
-114.904143,49.637483,Ursus arctos,Bubbles
-114.904553,49.637522,Ursus arctos,Bubbles
-114.9045,49.637495,Ursus arctos,Bubbles
-114.904558,49.637257,Ursus arctos,Bubbles
-114.904368,49.637092,Ursus arctos,Bubbles
-114.905743,49.635287,Ursus arctos,Bubbles
-114.8965,49.63012,Ursus arctos,Bubbles
-114.909822,49.62109,Ursus arctos,Bubbles
-114.909575,49.621117,Ursus arctos,Bubbles
-114.913932,49.621695,Ursus arctos,Bubbles
-114.938783,49.610265,Ursus arctos,Bubbles
-114.93763,49.597397,Ursus arctos,Bubbles
-114.937698,49.597242,Ursus arctos,Bubbles
-114.937468,49.597302,Ursus arctos,Bubbles
-114.937503,49.597255,Ursus arctos,Bubbles
-114.937402,49.597157,Ursus arctos,Bubbles
-114.937342,49.596945,Ursus arctos,Bubbles
-114.937487,49.597125,Ursus arctos,Bubbles
-114.943487,49.598363,Ursus arctos,Bubbles
-114.959585,49.598345,Ursus arctos,Bubbles
-114.962495,49.59647,Ursus arctos,Bubbles
-114.963133,49.59675,Ursus arctos,Bubbles
-114.962478,49.597528,Ursus arctos,Bubbles
-114.9534,49.61335,Ursus arctos,Bubbles
-114.95035,49.615637,Ursus arctos,Bubbles
-114.951102,49.615498,Ursus arctos,Bubbles
-114.95062,49.615267,Ursus arctos,Bubbles
-114.951475,49.615415,Ursus arctos,Bubbles
-114.951087,49.615042,Ursus arctos,Bubbles
-114.948457,49.614618,Ursus arctos,Bubbles
-114.946198,49.615537,Ursus arctos,Bubbles
-114.947668,49.615593,Ursus arctos,Bubbles
-114.947605,49.615332,Ursus arctos,Bubbles
-114.947713,49.615715,Ursus arctos,Bubbles
-114.946843,49.615982,Ursus arctos,Bubbles
-114.947252,49.614408,Ursus arctos,Bubbles
-114.947725,49.615143,Ursus arctos,Bubbles
-114.947642,49.614778,Ursus arctos,Bubbles
-114.948197,49.614898,Ursus arctos,Bubbles
-114.948142,49.615085,Ursus arctos,Bubbles
-114.947837,49.61514,Ursus arctos,Bubbles
-114.95244,49.613173,Ursus arctos,Bubbles
-114.948603,49.60873,Ursus arctos,Bubbles
-114.952565,49.596997,Ursus arctos,Bubbles
-114.965082,49.578863,Ursus arctos,Bubbles
-114.965012,49.579142,Ursus arctos,Bubbles
-114.966255,49.575062,Ursus arctos,Bubbles
-114.967062,49.557983,Ursus arctos,Bubbles
-114.968977,49.554527,Ursus arctos,Bubbles
-114.968987,49.554487,Ursus arctos,Bubbles
-114.968785,49.554243,Ursus arctos,Bubbles
-114.969002,49.554543,Ursus arctos,Bubbles
-114.968852,49.554542,Ursus arctos,Bubbles
-114.969338,49.553965,Ursus arctos,Bubbles
-114.987283,49.550948,Ursus arctos,Bubbles
-114.986587,49.549957,Ursus arctos,Bubbles
-114.988072,49.551328,Ursus arctos,Bubbles
-114.988143,49.55107,Ursus arctos,Bubbles
-114.988305,49.55106,Ursus arctos,Bubbles
-114.988175,49.551292,Ursus arctos,Bubbles
-114.98799,49.551525,Ursus arctos,Bubbles
-114.987853,49.551712,Ursus arctos,Bubbles
-114.988102,49.551453,Ursus arctos,Bubbles
-114.9878,49.551508,Ursus arctos,Bubbles
-114.987928,49.551343,Ursus arctos,Bubbles
-114.987887,49.551628,Ursus arctos,Bubbles
-114.989427,49.549407,Ursus arctos,Bubbles
-115.004362,49.554175,Ursus arctos,Bubbles
-115.021237,49.55124,Ursus arctos,Bubbles
-115.022152,49.554702,Ursus arctos,Bubbles
-115.017017,49.556082,Ursus arctos,Bubbles
-115.017683,49.55535,Ursus arctos,Bubbles
-115.017652,49.555142,Ursus arctos,Bubbles
-115.018285,49.555645,Ursus arctos,Bubbles
-115.018025,49.555713,Ursus arctos,Bubbles
-115.01806,49.555643,Ursus arctos,Bubbles
-115.018077,49.555688,Ursus arctos,Bubbles
-115.01783,49.555627,Ursus arctos,Bubbles
-115.016928,49.566155,Ursus arctos,Bubbles
-115.003728,49.567703,Ursus arctos,Bubbles
-115.005827,49.56546,Ursus arctos,Bubbles
-115.00526,49.563547,Ursus arctos,Bubbles
-115.011303,49.554012,Ursus arctos,Bubbles
-115.012488,49.554692,Ursus arctos,Bubbles
-115.012867,49.554693,Ursus arctos,Bubbles
-115.012778,49.555273,Ursus arctos,Bubbles
-115.012615,49.555253,Ursus arctos,Bubbles
-115.013008,49.55501,Ursus arctos,Bubbles
-115.013065,49.555048,Ursus arctos,Bubbles
-115.012798,49.554882,Ursus arctos,Bubbles
-115.003707,49.558078,Ursus arctos,Bubbles
-115.003435,49.568243,Ursus arctos,Bubbles
-115.003425,49.571853,Ursus arctos,Bubbles
-115.00057,49.572085,Ursus arctos,Bubbles
-114.99947,49.572238,Ursus arctos,Bubbles
-115.00641,49.583422,Ursus arctos,Bubbles
-115.006222,49.583525,Ursus arctos,Bubbles
-115.00635,49.583623,Ursus arctos,Bubbles
-115.006372,49.583453,Ursus arctos,Bubbles
-115.006137,49.583465,Ursus arctos,Bubbles
-114.981738,49.582812,Ursus arctos,Bubbles
-114.981925,49.583085,Ursus arctos,Bubbles
-114.977252,49.588613,Ursus arctos,Bubbles
-114.967573,49.599982,Ursus arctos,Bubbles
-114.966023,49.601833,Ursus arctos,Bubbles
-114.966072,49.601908,Ursus arctos,Bubbles
-114.965802,49.60191,Ursus arctos,Bubbles
-114.96598,49.601957,Ursus arctos,Bubbles
-114.966197,49.601887,Ursus arctos,Bubbles
-114.96606,49.601943,Ursus arctos,Bubbles
-114.959963,49.619153,Ursus arctos,Bubbles
-114.948675,49.624723,Ursus arctos,Bubbles
-114.943043,49.60921,Ursus arctos,Bubbles
-114.95364,49.597868,Ursus arctos,Bubbles
-114.949428,49.59179,Ursus arctos,Bubbles
-114.949842,49.58681,Ursus arctos,Bubbles
-114.949988,49.586645,Ursus arctos,Bubbles
-114.949265,49.587188,Ursus arctos,Bubbles
-114.948595,49.588017,Ursus arctos,Bubbles
-114.948942,49.587612,Ursus arctos,Bubbles
-114.948815,49.587588,Ursus arctos,Bubbles
-114.948882,49.587617,Ursus arctos,Bubbles
-114.953593,49.597802,Ursus arctos,Bubbles
-114.951012,49.596585,Ursus arctos,Bubbles
-114.950957,49.595952,Ursus arctos,Bubbles
-114.950815,49.595985,Ursus arctos,Bubbles
-114.953623,49.59779,Ursus arctos,Bubbles
-114.949132,49.590145,Ursus arctos,Bubbles
-114.949102,49.589363,Ursus arctos,Bubbles
-114.947668,49.589232,Ursus arctos,Bubbles
-114.947293,49.588925,Ursus arctos,Bubbles
-114.94747,49.588357,Ursus arctos,Bubbles
-114.947652,49.588603,Ursus arctos,Bubbles
-114.947548,49.58872,Ursus arctos,Bubbles
-114.948185,49.589268,Ursus arctos,Bubbles
-114.953602,49.597803,Ursus arctos,Bubbles
-114.953875,49.597172,Ursus arctos,Bubbles
-114.954242,49.597373,Ursus arctos,Bubbles
-114.949238,49.59652,Ursus arctos,Bubbles
-114.946457,49.595315,Ursus arctos,Bubbles
-114.946457,49.595068,Ursus arctos,Bubbles
-114.946542,49.59494,Ursus arctos,Bubbles
-114.94528,49.573437,Ursus arctos,Bubbles
-114.94539,49.5735,Ursus arctos,Bubbles
-114.945572,49.573528,Ursus arctos,Bubbles
-114.945515,49.573387,Ursus arctos,Bubbles
-114.945738,49.573723,Ursus arctos,Bubbles
-114.945548,49.573527,Ursus arctos,Bubbles
-114.951923,49.592902,Ursus arctos,Bubbles
-114.953505,49.597798,Ursus arctos,Bubbles
-114.929832,49.609345,Ursus arctos,Bubbles
-114.922995,49.610245,Ursus arctos,Bubbles
-114.922083,49.611205,Ursus arctos,Bubbles
-114.922777,49.61026,Ursus arctos,Bubbles
-114.922647,49.61021,Ursus arctos,Bubbles
-114.922985,49.610038,Ursus arctos,Bubbles
-114.92271,49.610283,Ursus arctos,Bubbles
-114.922622,49.60901,Ursus arctos,Bubbles
-114.901615,49.616682,Ursus arctos,Bubbles
-114.908775,49.628875,Ursus arctos,Bubbles
-114.929825,49.626342,Ursus arctos,Bubbles
-114.959333,49.59843,Ursus arctos,Bubbles
-114.975542,49.594942,Ursus arctos,Bubbles
-114.979328,49.595605,Ursus arctos,Bubbles
-114.983978,49.599672,Ursus arctos,Bubbles
-114.983815,49.59981,Ursus arctos,Bubbles
-114.983783,49.599767,Ursus arctos,Bubbles
-114.983713,49.599632,Ursus arctos,Bubbles
-114.9837,49.599665,Ursus arctos,Bubbles
-114.983638,49.599813,Ursus arctos,Bubbles
-115.001728,49.572757,Ursus arctos,Bubbles
-115.00015,49.571918,Ursus arctos,Bubbles
-115.002797,49.571605,Ursus arctos,Bubbles
-115.005157,49.56997,Ursus arctos,Bubbles
-115.001907,49.569833,Ursus arctos,Bubbles
-115.004597,49.57878,Ursus arctos,Bubbles
-115.010952,49.583917,Ursus arctos,Bubbles
-115.007843,49.584977,Ursus arctos,Bubbles
-115.00733,49.58485,Ursus arctos,Bubbles
-115.010148,49.585603,Ursus arctos,Bubbles
-115.010163,49.585707,Ursus arctos,Bubbles
-115.01023,49.58559,Ursus arctos,Bubbles
-115.004097,49.57719,Ursus arctos,Bubbles
-115.004623,49.568597,Ursus arctos,Bubbles
-114.999675,49.572745,Ursus arctos,Bubbles
-114.99123,49.572028,Ursus arctos,Bubbles
-114.953188,49.588335,Ursus arctos,Bubbles
-114.946593,49.59242,Ursus arctos,Bubbles
-114.944787,49.589695,Ursus arctos,Bubbles
-114.945043,49.589572,Ursus arctos,Bubbles
-114.946605,49.588153,Ursus arctos,Bubbles
-114.947007,49.587985,Ursus arctos,Bubbles
-114.94688,49.587908,Ursus arctos,Bubbles
-114.940622,49.590155,Ursus arctos,Bubbles
-114.946103,49.601468,Ursus arctos,Bubbles
-114.948232,49.602542,Ursus arctos,Bubbles
-114.942065,49.599407,Ursus arctos,Bubbles
-114.939397,49.60012,Ursus arctos,Bubbles
-114.938902,49.599797,Ursus arctos,Bubbles
-114.938905,49.598733,Ursus arctos,Bubbles
-114.939145,49.598693,Ursus arctos,Bubbles
-114.938805,49.59855,Ursus arctos,Bubbles
-114.938958,49.598633,Ursus arctos,Bubbles
-114.938842,49.598638,Ursus arctos,Bubbles
-114.938417,49.598565,Ursus arctos,Bubbles
-114.940057,49.599658,Ursus arctos,Bubbles
-114.93939,49.600878,Ursus arctos,Bubbles
-114.950695,49.602942,Ursus arctos,Bubbles
-114.946925,49.609795,Ursus arctos,Bubbles
-114.931033,49.608648,Ursus arctos,Bubbles
-114.927918,49.599447,Ursus arctos,Bubbles
-114.930368,49.599658,Ursus arctos,Bubbles
-114.93021,49.599407,Ursus arctos,Bubbles
-114.930253,49.599633,Ursus arctos,Bubbles
-114.930257,49.599568,Ursus arctos,Bubbles
-114.930182,49.599478,Ursus arctos,Bubbles
-114.930358,49.599562,Ursus arctos,Bubbles
-114.935163,49.597847,Ursus arctos,Bubbles
-114.944942,49.599232,Ursus arctos,Bubbles
-114.948148,49.60174,Ursus arctos,Bubbles
-114.948137,49.601548,Ursus arctos,Bubbles
-114.94735,49.598115,Ursus arctos,Bubbles
-114.957023,49.582133,Ursus arctos,Bubbles
-114.95711,49.58184,Ursus arctos,Bubbles
-114.956903,49.582007,Ursus arctos,Bubbles
-114.956995,49.58211,Ursus arctos,Bubbles
-114.957723,49.58077,Ursus arctos,Bubbles
-114.957715,49.580777,Ursus arctos,Bubbles
-114.957667,49.580507,Ursus arctos,Bubbles
-114.965233,49.574428,Ursus arctos,Bubbles
-114.966252,49.572737,Ursus arctos,Bubbles
-114.957858,49.585733,Ursus arctos,Bubbles
-114.915172,49.647695,Ursus arctos,Bubbles
-114.916393,49.653045,Ursus arctos,Bubbles
-114.921785,49.650048,Ursus arctos,Bubbles
-114.92197,49.65011,Ursus arctos,Bubbles
-114.923912,49.650045,Ursus arctos,Bubbles
-114.921657,49.650223,Ursus arctos,Bubbles
-114.921648,49.650167,Ursus arctos,Bubbles
-114.921603,49.650268,Ursus arctos,Bubbles
-114.921488,49.650333,Ursus arctos,Bubbles
-114.904202,49.655058,Ursus arctos,Bubbles
-114.89901,49.65304,Ursus arctos,Bubbles
-114.895297,49.650813,Ursus arctos,Bubbles
-114.889232,49.637285,Ursus arctos,Bubbles
-114.891858,49.620383,Ursus arctos,Bubbles
-114.887443,49.612277,Ursus arctos,Bubbles
-114.912607,49.595665,Ursus arctos,Bubbles
-114.921683,49.581333,Ursus arctos,Bubbles
-114.921658,49.581533,Ursus arctos,Bubbles
-114.921583,49.581397,Ursus arctos,Bubbles
-114.921523,49.581338,Ursus arctos,Bubbles
-114.92229,49.580515,Ursus arctos,Bubbles
-114.9455,49.594207,Ursus arctos,Bubbles
-114.959283,49.598517,Ursus arctos,Bubbles
-114.960312,49.600257,Ursus arctos,Bubbles
-114.962415,49.596587,Ursus arctos,Bubbles
-114.959515,49.604723,Ursus arctos,Bubbles
-114.951115,49.614862,Ursus arctos,Bubbles
-114.950037,49.61448,Ursus arctos,Bubbles
-114.9486,49.614928,Ursus arctos,Bubbles
-114.948012,49.615425,Ursus arctos,Bubbles
-114.948095,49.615317,Ursus arctos,Bubbles
-114.94795,49.615385,Ursus arctos,Bubbles
-114.947258,49.617348,Ursus arctos,Bubbles
-114.925077,49.630683,Ursus arctos,Bubbles
-114.901067,49.660078,Ursus arctos,Bubbles
-114.920885,49.631585,Ursus arctos,Bubbles
-114.936638,49.607502,Ursus arctos,Bubbles
-114.954512,49.58612,Ursus arctos,Bubbles
-114.958385,49.559625,Ursus arctos,Bubbles
-114.960558,49.55348,Ursus arctos,Bubbles
